datetime,open,high,low,close,volume
2026-03-25 11:00:00+00:00,2184.15,2186.04,2181.88,2185.89,7231.089999999987
2026-03-25 11:15:00+00:00,2185.89,2194.02,2185.88,2191.86,20337.049999999985
2026-03-25 11:30:00+00:00,2191.86,2198.17,2189.22,2190.11,28037.239999999983
2026-03-25 11:45:00+00:00,2190.11,2190.26,2179.42,2185.13,25985.03
2026-03-25 12:00:00+00:00,2185.13,2192.89,2185.12,2189.83,19927.899999999983
2026-03-25 12:15:00+00:00,2189.83,2190.72,2166.33,2171.1,55028.35000000008
2026-03-25 12:30:00+00:00,2171.1,2176.45,2164.11,2171.13,29448.669999999984
2026-03-25 12:45:00+00:00,2171.13,2194.27,2169.12,2182.49,29076.17000000002
2026-03-25 13:00:00+00:00,2182.49,2187.7,2178.57,2183.89,14970.149999999972
2026-03-25 13:15:00+00:00,2183.89,2185.73,2180.16,2181.61,7817.789999999986
2026-03-25 13:30:00+00:00,2181.61,2197.41,2181.61,2188.08,35594.84
2026-03-25 13:45:00+00:00,2188.08,2192.12,2181.01,2183.32,15241.109999999966
2026-03-25 14:00:00+00:00,2183.32,2187.29,2175.12,2178.12,26448.490000000005
2026-03-25 14:15:00+00:00,2178.12,2183.31,2174.35,2179.15,13727.26999999998
2026-03-25 14:30:00+00:00,2179.15,2185.32,2176.93,2177.74,8953.249999999978
2026-03-25 14:45:00+00:00,2177.74,2179.8,2172.29,2173.14,11856.749999999982
2026-03-25 15:00:00+00:00,2173.14,2176.12,2156.99,2160.13,31881.600000000013
2026-03-25 15:15:00+00:00,2160.13,2165.9,2146.11,2165.13,48626.80000000001
2026-03-25 15:30:00+00:00,2165.13,2167.1,2157.0,2161.3,19145.209999999974
2026-03-25 15:45:00+00:00,2161.3,2165.11,2158.41,2161.85,13658.579999999987
2026-03-25 16:00:00+00:00,2161.85,2163.42,2155.43,2159.42,16843.079999999987
2026-03-25 16:15:00+00:00,2159.42,2183.99,2157.67,2174.66,26993.480000000018
2026-03-25 16:30:00+00:00,2174.66,2181.4,2171.49,2177.45,18727.919999999976
2026-03-25 16:45:00+00:00,2177.45,2177.77,2170.68,2173.12,10708.539999999986
2026-03-25 17:00:00+00:00,2173.12,2175.66,2167.33,2170.04,11029.71999999998
