datetime,open,high,low,close,volume
2026-03-23 02:45:00+00:00,2059.23,2060.76,2058.21,2059.32,2503.799999999996
2026-03-23 02:50:00+00:00,2059.32,2060.35,2056.42,2058.1,2149.439999999998
2026-03-23 02:55:00+00:00,2058.1,2063.01,2056.4,2062.36,3037.819999999996
2026-03-23 03:00:00+00:00,2062.36,2071.48,2062.36,2068.23,5451.819999999989
2026-03-23 03:05:00+00:00,2068.23,2069.0,2064.54,2064.54,2772.159999999996
2026-03-23 03:10:00+00:00,2064.54,2065.56,2057.61,2058.24,3456.7199999999925
2026-03-23 03:15:00+00:00,2058.24,2060.33,2055.67,2055.9,3222.7799999999925
2026-03-23 03:20:00+00:00,2055.9,2058.67,2055.08,2056.0,3135.109999999996
2026-03-23 03:25:00+00:00,2056.0,2057.86,2054.61,2055.97,2114.0099999999948
2026-03-23 03:30:00+00:00,2055.97,2057.08,2053.48,2056.27,2296.999999999995
2026-03-23 03:35:00+00:00,2056.27,2056.27,2051.87,2053.59,2473.9999999999945
2026-03-23 03:40:00+00:00,2053.59,2055.2,2051.24,2054.98,1913.9699999999973
2026-03-23 03:45:00+00:00,2054.98,2056.38,2053.02,2055.26,1633.2699999999982
2026-03-23 03:50:00+00:00,2055.26,2056.52,2051.24,2051.26,2060.999999999999
2026-03-23 03:55:00+00:00,2051.26,2052.14,2050.66,2051.56,2527.079999999996
2026-03-23 04:00:00+00:00,2051.56,2053.67,2049.75,2052.25,3044.1099999999915
2026-03-23 04:05:00+00:00,2052.25,2054.54,2050.21,2051.57,3110.9299999999944
2026-03-23 04:10:00+00:00,2051.57,2053.39,2051.02,2051.82,1825.5299999999963
2026-03-23 04:15:00+00:00,2051.82,2054.08,2050.67,2053.44,2754.929999999996
2026-03-23 04:20:00+00:00,2053.44,2056.1,2053.0,2054.25,2495.5299999999947
2026-03-23 04:25:00+00:00,2054.25,2055.83,2053.13,2054.75,1562.1599999999985
2026-03-23 04:30:00+00:00,2054.75,2056.87,2054.36,2056.16,2168.189999999997
2026-03-23 04:35:00+00:00,2056.16,2060.39,2056.08,2058.52,3120.9999999999936
2026-03-23 04:40:00+00:00,2058.52,2059.16,2054.84,2055.03,2051.6699999999964
2026-03-23 04:45:00+00:00,2055.03,2058.48,2054.91,2056.7,1929.619999999998
2026-03-23 04:50:00+00:00,2056.7,2062.16,2055.23,2062.02,3343.4999999999977
2026-03-23 04:55:00+00:00,2062.02,2065.37,2060.76,2064.73,2740.8699999999963
2026-03-23 05:00:00+00:00,2064.73,2069.14,2064.71,2066.12,7427.659999999993
2026-03-23 05:05:00+00:00,2066.12,2069.88,2065.45,2066.21,4125.409999999989
2026-03-23 05:10:00+00:00,2066.21,2069.65,2065.28,2069.65,2920.1799999999944
2026-03-23 05:15:00+00:00,2069.65,2071.31,2065.89,2069.07,5269.629999999997
2026-03-23 05:20:00+00:00,2069.07,2069.07,2064.12,2064.29,2908.6099999999938
2026-03-23 05:25:00+00:00,2064.29,2066.0,2062.89,2064.56,2172.9599999999964
2026-03-23 05:30:00+00:00,2064.56,2064.57,2060.72,2063.69,3610.159999999991
2026-03-23 05:35:00+00:00,2063.69,2069.16,2063.24,2064.13,2482.9899999999966
2026-03-23 05:40:00+00:00,2064.13,2064.14,2061.75,2062.46,1372.9399999999996
2026-03-23 05:45:00+00:00,2062.46,2063.69,2060.81,2061.15,1877.4899999999989
2026-03-23 05:50:00+00:00,2061.15,2064.32,2059.79,2063.73,3076.899999999994
2026-03-23 05:55:00+00:00,2063.73,2069.08,2063.46,2068.4,3125.5499999999947
2026-03-23 06:00:00+00:00,2068.4,2068.4,2061.1,2061.42,3444.4599999999937
2026-03-23 06:05:00+00:00,2061.42,2061.66,2058.05,2059.73,4668.579999999991
2026-03-23 06:10:00+00:00,2059.73,2061.37,2056.29,2057.71,4600.73999999999
2026-03-23 06:15:00+00:00,2057.71,2061.32,2056.52,2057.92,2113.519999999997
2026-03-23 06:20:00+00:00,2057.92,2057.92,2053.9,2056.08,5563.689999999994
2026-03-23 06:25:00+00:00,2056.08,2058.98,2055.35,2057.58,2397.589999999996
2026-03-23 06:30:00+00:00,2057.58,2058.07,2050.7,2051.58,5140.37999999999
2026-03-23 06:35:00+00:00,2051.58,2052.17,2033.81,2038.0,19068.289999999997
2026-03-23 06:40:00+00:00,2038.0,2042.74,2027.2,2032.47,20184.060000000005
2026-03-23 06:45:00+00:00,2032.47,2036.67,2027.54,2031.28,9600.03999999999
2026-03-23 06:50:00+00:00,2031.28,2037.82,2028.32,2035.58,6132.54999999998
2026-03-23 06:55:00+00:00,2035.58,2036.87,2032.29,2036.08,3788.509999999992
2026-03-23 07:00:00+00:00,2036.08,2036.4,2028.46,2028.46,6451.199999999987
2026-03-23 07:05:00+00:00,2028.46,2036.19,2021.99,2032.17,15979.050000000028
2026-03-23 07:10:00+00:00,2032.17,2038.24,2031.28,2036.14,5699.819999999993
2026-03-23 07:15:00+00:00,2036.14,2038.47,2033.45,2037.57,4324.58999999999
2026-03-23 07:20:00+00:00,2037.57,2037.73,2025.14,2028.91,7245.28
2026-03-23 07:25:00+00:00,2028.91,2031.97,2026.98,2031.52,3559.199999999994
2026-03-23 07:30:00+00:00,2031.52,2038.3,2029.9,2035.42,5609.969999999988
2026-03-23 07:35:00+00:00,2035.42,2048.8,2034.99,2045.19,10760.51
2026-03-23 07:40:00+00:00,2045.19,2047.92,2043.32,2046.71,4575.68999999999
2026-03-23 07:45:00+00:00,2046.71,2048.82,2044.96,2045.69,6382.379999999991
2026-03-23 07:50:00+00:00,2045.69,2046.97,2043.8,2045.18,3387.0799999999954
2026-03-23 07:55:00+00:00,2045.18,2046.35,2042.28,2043.26,3523.279999999995
2026-03-23 08:00:00+00:00,2043.26,2048.91,2043.26,2047.52,3293.679999999993
2026-03-23 08:05:00+00:00,2047.52,2052.86,2046.01,2051.64,6218.749999999996
2026-03-23 08:10:00+00:00,2051.64,2055.82,2048.93,2055.57,6870.519999999996
2026-03-23 08:15:00+00:00,2055.57,2058.05,2051.19,2053.09,5653.749999999982
2026-03-23 08:20:00+00:00,2053.09,2056.59,2050.88,2054.48,4169.009999999991
2026-03-23 08:25:00+00:00,2054.48,2055.15,2052.31,2052.35,3101.4599999999937
2026-03-23 08:30:00+00:00,2052.35,2056.82,2050.5,2054.99,3350.4199999999933
2026-03-23 08:35:00+00:00,2054.99,2055.51,2051.11,2052.12,1860.659999999996
2026-03-23 08:40:00+00:00,2052.12,2054.61,2048.74,2050.31,3272.1599999999944
2026-03-23 08:45:00+00:00,2050.31,2053.26,2048.52,2048.67,3330.359999999993
2026-03-23 08:50:00+00:00,2048.67,2051.62,2047.28,2048.4,2802.9299999999944
2026-03-23 08:55:00+00:00,2048.4,2048.59,2043.42,2046.94,5392.099999999998
2026-03-23 09:00:00+00:00,2046.94,2048.17,2039.0,2039.66,6030.219999999993
