datetime,open,high,low,close,volume
2023-07-06 11:00:00+00:00,1942.96,1943.8,1940.22,1940.8,2517.3092439
2023-07-06 11:05:00+00:00,1940.79,1940.8,1939.26,1939.26,1265.9813892
2023-07-06 11:10:00+00:00,1939.26,1940.11,1938.47,1939.36,1479.8126705999998
2023-07-06 11:15:00+00:00,1939.35,1939.99,1938.56,1938.88,1236.0550488
2023-07-06 11:20:00+00:00,1938.88,1939.18,1938.08,1938.3,1082.2587632999998
2023-07-06 11:25:00+00:00,1938.3,1939.74,1938.27,1938.82,874.4195493000001
2023-07-06 11:30:00+00:00,1938.83,1939.46,1937.44,1938.72,1320.4239444
2023-07-06 11:35:00+00:00,1938.71,1939.62,1938.52,1939.11,714.5012094
2023-07-06 11:40:00+00:00,1939.1,1940.41,1936.17,1936.18,2927.2299144
2023-07-06 11:45:00+00:00,1936.18,1937.52,1925.28,1929.72,25280.4423696
2023-07-06 11:50:00+00:00,1929.72,1932.37,1916.0,1919.27,26687.6219709
2023-07-06 11:55:00+00:00,1919.26,1920.18,1910.0,1916.7,23643.3984237
2023-07-06 12:00:00+00:00,1916.69,1918.0,1911.18,1914.0,13337.6291037
2023-07-06 12:05:00+00:00,1914.0,1914.22,1903.0,1907.04,27639.0181551
2023-07-06 12:10:00+00:00,1907.05,1909.84,1906.14,1908.41,9968.861347499998
2023-07-06 12:15:00+00:00,1908.4,1909.52,1904.0,1908.99,8725.5493578
2023-07-06 12:20:00+00:00,1908.98,1909.21,1905.13,1908.73,7717.078881599999
2023-07-06 12:25:00+00:00,1908.73,1909.03,1902.83,1904.61,10032.977601899998
2023-07-06 12:30:00+00:00,1904.61,1905.1,1891.19,1892.87,28006.2147651
2023-07-06 12:35:00+00:00,1892.88,1899.14,1890.0,1898.73,16121.123059799998
2023-07-06 12:40:00+00:00,1898.72,1898.72,1893.54,1896.62,6939.2233416
2023-07-06 12:45:00+00:00,1896.61,1899.05,1893.0,1898.71,7829.1820035
2023-07-06 12:50:00+00:00,1898.7,1903.0,1897.4,1902.0,11023.8958335
2023-07-06 12:55:00+00:00,1902.01,1902.61,1900.0,1900.01,6013.5799152
2023-07-06 13:00:00+00:00,1900.01,1905.12,1899.41,1904.68,7604.9304309
2023-07-06 13:05:00+00:00,1904.68,1906.69,1902.24,1905.55,5502.0800703
2023-07-06 13:10:00+00:00,1905.55,1905.55,1903.32,1905.0,2484.3472071
2023-07-06 13:15:00+00:00,1905.0,1905.9,1901.88,1905.71,8121.4784376
2023-07-06 13:20:00+00:00,1905.7,1905.96,1903.54,1904.2,1662.7077126
2023-07-06 13:25:00+00:00,1904.21,1904.21,1901.8,1903.85,2101.4355021
2023-07-06 13:30:00+00:00,1903.84,1904.0,1898.27,1898.32,6166.4309619
2023-07-06 13:35:00+00:00,1898.31,1902.0,1897.7,1902.0,5211.4178061
2023-07-06 13:40:00+00:00,1901.99,1901.99,1894.66,1896.32,7731.321123899999
2023-07-06 13:45:00+00:00,1896.32,1900.52,1891.72,1898.53,12124.0044783
2023-07-06 13:50:00+00:00,1898.53,1899.11,1891.16,1891.5,5769.9939429
2023-07-06 13:55:00+00:00,1891.5,1894.63,1885.0,1891.63,17663.2218345
2023-07-06 14:00:00+00:00,1891.62,1896.36,1887.81,1893.3,9896.227944899998
2023-07-06 14:05:00+00:00,1893.3,1893.57,1880.0,1882.15,26724.16065
2023-07-06 14:10:00+00:00,1882.14,1887.18,1875.0,1887.07,24080.4790446
2023-07-06 14:15:00+00:00,1887.13,1887.13,1880.23,1880.85,14374.8103752
2023-07-06 14:20:00+00:00,1880.84,1882.76,1877.95,1879.0,12837.732098400002
2023-07-06 14:25:00+00:00,1879.0,1881.98,1867.13,1870.58,25735.3778715
2023-07-06 14:30:00+00:00,1870.59,1877.66,1868.24,1874.47,14861.1207393
2023-07-06 14:35:00+00:00,1874.47,1874.73,1864.0,1867.26,23782.3641924
2023-07-06 14:40:00+00:00,1867.26,1881.02,1865.0,1878.14,21474.4230096
2023-07-06 14:45:00+00:00,1878.14,1879.16,1871.46,1874.41,12824.381433599998
2023-07-06 14:50:00+00:00,1874.41,1878.31,1872.37,1877.32,9246.671907
2023-07-06 14:55:00+00:00,1877.32,1879.79,1874.66,1879.61,7208.222438999999
2023-07-06 15:00:00+00:00,1879.61,1879.67,1875.0,1877.89,6764.306501699999
