datetime,open,high,low,close,volume
2026-03-03 01:15:00+00:00,2036.27,2037.43,2028.02,2028.21,10652.329999999984
2026-03-03 01:30:00+00:00,2028.21,2033.54,2020.92,2029.98,11791.92999999999
2026-03-03 01:45:00+00:00,2029.98,2030.9,2018.57,2018.9,12624.829999999998
2026-03-03 02:00:00+00:00,2018.9,2019.31,2004.03,2008.1,25348.400000000005
2026-03-03 02:15:00+00:00,2008.1,2013.03,1996.65,2012.79,28221.96999999999
2026-03-03 02:30:00+00:00,2012.79,2017.69,2010.38,2013.06,12888.52999999998
2026-03-03 02:45:00+00:00,2013.06,2021.45,2011.84,2012.45,11230.88999999998
2026-03-03 03:00:00+00:00,2012.45,2014.62,2005.03,2012.15,9830.06999999998
2026-03-03 03:15:00+00:00,2012.15,2013.47,2004.42,2009.66,8270.099999999984
2026-03-03 03:30:00+00:00,2009.66,2014.23,2007.43,2011.01,6581.569999999987
2026-03-03 03:45:00+00:00,2011.01,2011.42,2005.01,2007.71,6367.089999999991
2026-03-03 04:00:00+00:00,2007.71,2011.49,2005.99,2008.2,5960.189999999989
2026-03-03 04:15:00+00:00,2008.2,2012.81,2006.05,2007.38,4257.279999999996
2026-03-03 04:30:00+00:00,2007.38,2010.02,1998.92,2003.01,8122.729999999988
2026-03-03 04:45:00+00:00,2003.01,2004.21,1997.37,1998.75,11893.289999999975
2026-03-03 05:00:00+00:00,1998.75,2009.68,1992.31,2009.68,18788.38
2026-03-03 05:15:00+00:00,2009.68,2018.29,2003.89,2006.34,25710.370000000014
2026-03-03 05:30:00+00:00,2006.34,2006.34,1996.35,1998.27,12614.229999999974
2026-03-03 05:45:00+00:00,1998.27,2000.4,1986.48,1992.49,26415.859999999982
2026-03-03 06:00:00+00:00,1992.49,1995.02,1989.12,1993.25,11243.519999999977
2026-03-03 06:15:00+00:00,1993.25,1994.84,1989.67,1992.68,8480.16999999998
2026-03-03 06:30:00+00:00,1992.68,1995.5,1990.12,1994.62,8927.819999999983
2026-03-03 06:45:00+00:00,1994.62,2001.02,1987.12,1998.29,12875.489999999983
2026-03-03 07:00:00+00:00,1998.29,2000.31,1993.36,1998.99,11846.119999999975
2026-03-03 07:15:00+00:00,1998.99,2002.86,1996.82,1999.8,12891.829999999976
2026-03-03 07:30:00+00:00,1999.8,2000.33,1992.22,1997.29,7626.659999999986
2026-03-03 07:45:00+00:00,1997.29,1999.04,1992.6,1995.36,6958.319999999994
2026-03-03 08:00:00+00:00,1995.36,1999.63,1983.02,1984.17,15065.25999999999
2026-03-03 08:15:00+00:00,1984.17,1991.1,1980.96,1982.74,18668.53999999997
2026-03-03 08:30:00+00:00,1982.74,1984.46,1957.29,1960.81,44524.94000000002
2026-03-03 08:45:00+00:00,1960.81,1960.81,1946.98,1952.14,58337.30000000009
2026-03-03 09:00:00+00:00,1952.14,1967.77,1949.73,1964.61,58218.040000000045
2026-03-03 09:15:00+00:00,1964.61,1967.95,1944.15,1947.85,41237.48000000001
2026-03-03 09:30:00+00:00,1947.85,1954.59,1937.99,1948.98,36328.88000000002
2026-03-03 09:45:00+00:00,1948.98,1951.22,1943.91,1950.31,19220.17999999997
2026-03-03 10:00:00+00:00,1950.31,1952.53,1944.91,1946.33,13108.229999999974
2026-03-03 10:15:00+00:00,1946.33,1954.89,1943.14,1948.78,15472.71999999997
2026-03-03 10:30:00+00:00,1948.78,1955.45,1947.87,1954.64,14347.32999999998
2026-03-03 10:45:00+00:00,1954.64,1962.91,1952.87,1956.81,22569.939999999973
