datetime,open,high,low,close,volume
2026-03-02 11:20:00+00:00,1939.71,1943.35,1937.24,1941.81,3713.1599999999935
2026-03-02 11:25:00+00:00,1941.81,1942.53,1936.84,1937.24,2385.4699999999966
2026-03-02 11:30:00+00:00,1937.24,1940.85,1934.84,1939.17,2685.279999999995
2026-03-02 11:35:00+00:00,1939.17,1945.99,1938.74,1944.34,4147.969999999994
2026-03-02 11:40:00+00:00,1944.34,1948.22,1944.12,1945.13,3593.5799999999904
2026-03-02 11:45:00+00:00,1945.13,1953.8,1945.13,1948.03,5461.099999999999
2026-03-02 11:50:00+00:00,1948.03,1949.83,1946.68,1946.8,2272.0699999999947
2026-03-02 11:55:00+00:00,1946.8,1948.15,1945.08,1946.67,2910.9499999999957
2026-03-02 12:00:00+00:00,1946.67,1948.01,1943.33,1947.38,2977.099999999992
2026-03-02 12:05:00+00:00,1947.38,1947.38,1945.34,1945.8,1984.9599999999969
2026-03-02 12:10:00+00:00,1945.8,1947.21,1944.2,1945.46,1237.29
2026-03-02 12:15:00+00:00,1945.46,1945.46,1939.26,1941.13,3402.559999999993
2026-03-02 12:20:00+00:00,1941.13,1942.66,1934.8,1937.15,6629.739999999997
2026-03-02 12:25:00+00:00,1937.15,1938.5,1936.13,1937.56,3310.439999999994
2026-03-02 12:30:00+00:00,1937.56,1938.03,1934.68,1936.12,2804.919999999995
2026-03-02 12:35:00+00:00,1936.12,1936.51,1929.0,1935.51,6974.699999999992
2026-03-02 12:40:00+00:00,1935.51,1938.62,1934.56,1937.78,3799.649999999992
2026-03-02 12:45:00+00:00,1937.78,1939.59,1935.7,1939.01,3175.0499999999943
2026-03-02 12:50:00+00:00,1939.01,1941.11,1938.45,1938.45,3086.969999999996
2026-03-02 12:55:00+00:00,1938.45,1938.45,1935.67,1937.03,2244.569999999997
2026-03-02 13:00:00+00:00,1937.03,1937.78,1933.35,1934.01,3139.4899999999934
2026-03-02 13:05:00+00:00,1934.01,1936.57,1927.59,1930.34,5632.029999999988
